Period;Date;stage;GSPC;SHY;IEF;TLT;GLD;DBC;IGLB
6;29/01/2010;light green;-0.009829174;0.000957989;0.003874278;0.008741149;-0.004883586;-0.011328946;
6;1/02/2010;light green;0.014266109;-0.000431756;-0.003429039;-0.009076431;0.022555676;0.024239765;
6;2/02/2010;light green;0.012972948;0.000120648;0.001665174;0.002851944;0.007198882;0.021514494;
6;3/02/2010;light green;-0.005474311;-0.000718433;-0.004765321;-0.011595698;-0.003940259;-0.012215546;
6;4/02/2010;light green;-0.031140678;0.001437392;0.008239595;0.015826625;-0.039834354;-0.033262255;
6;5/02/2010;light green;0.002897119;0.00155618;0.003203182;0.002179462;0.002970179;-0.012792366;
6;8/02/2010;light green;-0.00886329;-0.000716903;-0.000881618;0.00130504;-0.006113865;0.000446911;
6;9/02/2010;light green;0.013040133;-0.000956995;-0.005399047;-0.009989517;0.013168039;0.0178652;
6;10/02/2010;light green;-0.002232574;-0.001075841;-0.00276883;-0.009541372;-0.002751172;0.003948974;
6;11/02/2010;light green;0.009680438;0.000357818;-0.00122202;-0.005425993;0.019120953;0.011800751;
6;12/02/2010;light green;-0.002744593;0.000838661;0.00233589;0.004119289;-0.000840067;-0.005615494;
6;16/02/2010;light green;0.018000748;0.000119636;0.002218492;0.001884506;0.024103156;0.030408285;
6;17/02/2010;light green;0.00423796;-0.000836947;-0.005313964;-0.011398162;-0.003375321;-0.005058971;
6;18/02/2010;light green;0.006584742;-0.000599116;-0.003561748;-0.004030671;0.006681953;0.008898214;
6;19/02/2010;light green;0.002186622;-0.000358976;0.000558556;0.005395583;-0.004637227;0.005879988;
6;22/02/2010;light green;-0.001045858;0.000359105;-0.000781693;-0.00413621;-0.003653983;-0.005428001;
6;23/02/2010;light green;-0.012102809;0.00083886;0.007598237;0.015603682;-0.010818743;-0.016372876;
6;24/02/2010;light green;0.009720459;0.000478571;0.000554468;0.00243204;-0.0049124;0.008109347;
6;25/02/2010;light green;-0.00208104;0.000838161;0.003657419;0.005623276;0.008848705;-0.016934877;
6;26/02/2010;light green;0.001405379;0.000359012;0.001546082;0.005153677;0.010340714;0.017657182;
6;1/03/2010;light green;0.010158509;-0.000179947;0.001038968;-0.000437175;0;-0.010156561;
6;2/03/2010;light green;0.002330443;0;0.000552313;-0.001314514;0.014529803;0.010688388;
6;3/03/2010;light green;0.000429201;-0.00012002;-0.000993488;-0.002522197;0.005494512;0.009729256;
6;4/03/2010;light green;0.003736118;-0.000358789;0.001767567;0.005276211;-0.007166492;-0.008797729;
6;5/03/2010;light green;0.014007481;-0.000837811;-0.004742293;-0.013119114;-0.000180494;0.011834365;
6;8/03/2010;light green;-0.000175596;-0.000478688;-0.002660191;-0.005206255;-0.008392747;-0.00125312;
6;9/03/2010;light green;0.001712737;0.000718882;0.002555485;0.000222199;-0.001456099;-0.010874165;
6;10/03/2010;light green;0.00452456;-0.000239793;-0.001662284;-0.002560457;-0.011392636;0.002959884;
6;11/03/2010;light green;0.004041519;-0.001197631;-0.000888163;0.003683915;0.001198463;-0.002529568;
6;12/03/2010;light green;-0.000217346;0.000119815;0.001556015;0.006226481;-0.005985282;-0.0059171;
6;15/03/2010;light green;0.000452195;0.00035991;0;-0.001325733;0.003798089;-0.011904724;
6;16/03/2010;light green;0.007779116;0.000239921;0.003882284;0.007968677;0.018826143;0.013339018;
6;17/03/2010;light green;0.005821676;0.000239357;0.00121645;0.004281685;-0.007337004;0.00891719;
6;18/03/2010;light green;-0.000325846;-0.000599313;-0.002649727;-0.003279146;0.00684369;-0.002104438;
6;19/03/2010;light green;-0.005086447;-0.000719243;-0.001327423;0.000986139;-0.018669545;-0.012231003;
6;22/03/2010;light green;0.005095297;0.000360184;0.003324732;0.001096217;-0.004894706;0;
6;23/03/2010;light green;0.007170967;-0.000360055;-0.002099214;-0.004706409;0.00529002;-0.004269895;
6;24/03/2010;light green;-0.005493304;-0.001559278;-0.009961202;-0.018256344;-0.018648418;-0.011149283;
6;25/03/2010;light green;-0.001704168;0.000359528;-0.003689301;-0.006384759;0.004515482;-0.00563741;
6;26/03/2010;light green;0.000737723;0.000601435;0.002356421;0.002817385;0.016950717;0.001744422;
6;29/03/2010;light green;0.005683235;0.000480432;-0.001455261;-0.003820813;0.001473466;0.02263825;
6;30/03/2010;light green;4.27E-05;-0.00024005;0.001008649;0.003159207;-0.007172403;0.002128627;
6;31/03/2010;light green;-0.003272875;0.000719918;0.002352367;0.006863366;0.009076555;-0.000849693;
7;1/07/2020;light green;0.004541251;0.000462263;0.001233808;0.001040312;0.002160609;0.004029024;0.001994378
7;2/07/2020;light green;0.004541251;0.000462263;0.001233808;0.001040312;0.002160609;0.004029024;0.001994378
7;6/07/2020;light green;0.015881726;-0.000346737;-0.001478707;-0.004095515;0.005988741;0.008025713;0.003270031
7;7/07/2020;light green;-0.010818532;0.000231238;0.003208769;0.014055755;0.006310261;0.00079612;0.005809815
7;8/07/2020;light green;0.007827462;0;-0.001558328;-0.003994645;0.006211566;0.012728708;-0.001831333
7;9/07/2020;light green;-0.005643606;0.000231185;0.003203689;0.015922093;-0.0027044;-0.01178316;0.011149891
7;10/07/2020;light green;0.010466201;-0.000346697;-0.001965181;-0.005024972;-0.002593895;0.006359295;-0.002233263
7;13/07/2020;light green;-0.009362541;0;0.001066689;0.003306597;0.001241158;-0.010268572;-0.003777188
7;14/07/2020;light green;0.013406371;0.000115606;-8.19E-05;0.00143843;0.004663569;0.004788541;0.009268337
7;15/07/2020;light green;0.009082051;0.000115592;-0.000328139;-0.004667219;0.000881332;0.011914187;-0.000834921
7;16/07/2020;light green;-0.003406101;0;0.000737998;0.004749119;-0.009451689;-0.007849249;0.005292138
7;17/07/2020;light green;0.002848612;0.00023098;-0.000245733;-0.002094169;0.00823801;0.00158224;0.004294184
7;20/07/2020;light green;0.008406939;-0.000230927;0.000655661;0.002458269;0.00482017;-0.000789908;0.004413542
7;21/07/2020;light green;0.001679037;0.00023098;0.001064447;0.000598415;0.012050998;0.014229273;0.002060184
7;22/07/2020;light green;0.005747082;-0.000115375;0.000327267;0.002988686;0.01520234;0.00623538;0.004247723
7;23/07/2020;light green;-0.01231986;0;0.000981544;0.011681327;0.008825302;-0.00232376;0.004640074
7;24/07/2020;light green;-0.0061904;0.000115388;-0.000490418;-5.91E-05;0.00857887;0.001552757;-0.001494524
7;27/07/2020;light green;0.007395139;-0.000346479;-0.001552851;-0.003711319;0.019753771;0.009302391;-0.004488842
7;28/07/2020;light green;-0.006473392;0.000231185;0.00237426;0.006918259;0.008341131;-0.005376394;-0.000546539
7;29/07/2020;light green;0.012428382;0.000230954;0.001306485;-0.001702933;0.007510231;0.005405456;0.00519568
7;30/07/2020;light green;-0.003750252;0.000346617;0.0013865;0.006588537;-0.007400261;-0.011520781;-0.00027195
7;31/07/2020;light green;0.007670505;0.000115499;0.000244565;-0.000642771;0.009087931;0.005438981;0.002176747
7;3/08/2020;light green;0.007181023;0;-0.000489073;-0.005034892;0.001132539;0.010046377;-0.001837794
7;4/08/2020;light green;0.003611931;0.00011513;0.003424558;0.009532327;0.021277725;0.005355826;0.008045818
7;5/08/2020;light green;0.006429743;-0.000230856;-0.003331649;-0.008742946;0.009283242;0.008371359;-0.003652634
7;6/08/2020;light green;0.006427695;0;0.001141532;0.005585794;0.01327407;0.007547198;0.00801086
7;7/08/2020;light green;0.000633029;-0.000115677;-0.002117408;-0.00666583;-0.015885305;-0.013483168;-0.005118407
7;10/08/2020;light green;0.002742218;-0.000230847;-0.001060888;-0.004473615;-0.003458958;0.005315087;-0.003790867
7;11/08/2020;light green;-0.007969132;-0.000231078;-0.003431527;-0.011885163;-0.053694409;-0.01586103;-0.008290373
7;12/08/2020;light green;0.01399655;-0.000231043;-0.002951318;-0.009096009;-0.004668202;0.010744463;-0.005481767
7;13/08/2020;light green;-0.002047174;-0.000116037;-0.002055723;-0.010688986;0.023618066;0.005315087;-0.011988668
7;14/08/2020;light green;-0.000171883;0.00011605;0.000494498;-0.003906739;-0.004309216;0;-0.008926003
7;17/08/2020;light green;0.002709842;0.000115503;0.001647062;0.002512699;0.021693913;0.016616335;0.002110888
7;18/08/2020;light green;0.002303389;0.000115579;0.00172653;0.007152025;0.009008004;0.002228806;0.005898196
7;19/08/2020;light green;-0.004404395;0;-0.00131319;-0.006251433;-0.031565456;-0.002965156;-0.00614268
7;20/08/2020;light green;0.003158633;0;0.002876453;0.009039208;0.006913929;-0.001486952;0.006040192
7;21/08/2020;light green;0.003441107;-0.000115566;0.000737542;0.005992401;-0.008010906;-0.00967983;0.004328262
7;24/08/2020;light green;0.010043718;-0.00011549;-0.001392216;-0.001624694;-0.005658401;0.005263135;-0.003336548
7;25/08/2020;light green;0.003596351;0.000115503;-0.002377938;-0.00765355;0.001215476;0.008227349;-0.006834796
7;26/08/2020;light green;0.010195626;0;-0.000411163;-0.003826248;0.011808848;0.002225571;-0.002106623
7;27/08/2020;light green;0.001673044;-0.00011549;-0.00353569;-0.01700872;-0.011561928;-0.003700976;-0.012808065
7;28/08/2020;light green;0.006732565;0.000346333;0.001650268;-0.000744472;0.017380235;0.00668649;0.001853347
7;31/08/2020;light green;-0.002194963;0.000346835;0.001070938;0.006640909;0.00238626;-0.000738024;0.007542429
7;1/09/2020;light green;0.007525003;-0.000242576;0.00327814;0.011437982;0.00119029;0.001477139;0.009687343
7;2/09/2020;light green;0.01536591;0.000115718;0.001395207;0.009520219;-0.013131629;-0.013274359;0.007153746
7;3/09/2020;light green;-0.035125844;-0.000115705;0.001311708;0.002841336;-0.008104237;-0.008968601;-0.001253525
7;4/09/2020;light green;-0.008133027;-0.000346799;-0.0055669;-0.018988516;0.002760296;-0.009049765;-0.018407171
7;8/09/2020;light green;-0.027756342;0.000115581;0.002140594;0.006144932;-0.001926922;-0.024353169;0.004403815
7;9/09/2020;light green;0.020144986;0.000115567;-0.000492997;-0.002687418;0.009708257;0.009360366;0
7;10/09/2020;light green;-0.017584797;-0.000115554;0.001232941;0.005082516;-0.003223143;-0.010046303;0.001555911
7;11/09/2020;light green;0.000533072;0.000231312;0.001559695;0.00213246;-5.49E-05;0.007025698;-0.000423493
7;14/09/2020;light green;0.012741829;-0.000115718;-0.00090187;-6.06E-05;0.007892587;0.000775212;0.005651139
7;15/09/2020;light green;0.00521936;0.000115731;-0.000492118;-0.002431813;-0.002392748;0.005422129;0.000983469
7;16/09/2020;light green;-0.004618947;0.000115718;-0.000574336;-0.002986802;0.002834583;0.018490041;-0.000841869
7;17/09/2020;light green;-0.008412366;-0.000231409;0.000328535;0.003056544;-0.005489996;0.011346416;0.002247255
7;18/09/2020;light green;-0.011182582;0.000115731;-0.000903223;-0.003108032;0.001311709;0.00448769;-0.003923934
7;21/09/2020;light green;-0.011571098;-0.000115718;0.001807824;0.005074126;-0.020087296;-0.024571848;-0.001547696
7;22/09/2020;light green;0.010517945;0.000231463;0;-0.000790786;-0.004846315;-0.004580185;0.002113444
7;23/09/2020;light green;-0.023721455;0;0;0.001339135;-0.021606497;-0.011503038;-0.009984369
7;24/09/2020;light green;0.002987459;-0.000115705;0.000491847;0.003829893;0.0037188;0.00465473;-0.001420324
7;25/09/2020;light green;0.015976724;0.000115718;0.000819893;0;-0.002849977;0;-0.001138314
7;28/09/2020;light green;0.01611059;0.00011526;-0.000163628;-0.002846404;0.010060561;0.008494256;0.006266071
7;29/09/2020;light green;-0.004812665;-0.000115247;0.000737209;0.001154083;0.008432403;-0.011485495;-0.003821017
7;30/09/2020;light green;0.008253718;0.00011526;-0.002701428;-0.00958514;-0.006004867;0.011618944;0.000284128
7;1/10/2020;light green;0.005292908;-0.000231027;0.000566651;0.001649583;0.008920516;-0.012251209;0.00138152
7;2/10/2020;light green;-0.009577652;0.000115718;-0.000985217;-0.003734128;-0.000895376;-0.01240309;0.000710808
7;5/10/2020;light green;0.017972709;-0.000347114;-0.00632731;-0.019538983;0.004872916;0.025902663;-0.008243054
7;6/10/2020;light green;-0.013973516;0;0.002315246;0.005389301;-0.011760775;0.00382557;0.002292974
7;7/10/2020;light green;0.017396755;-0.000115567;-0.002887661;-0.007293173;-0.000451223;0.00381099;-0.002001531
7;8/10/2020;light green;0.008010124;0;0.001820515;0.005400187;0.003554931;0.009870927;0.003438243
7;9/10/2020;light green;0.008793533;0;-0.000495684;-0.000187407;0.018161347;0.003007516;0.004711818
7;12/10/2020;light green;0.016415813;0.000231161;0.001074214;0.003185825;-0.002871682;-0.010494778;0.009663086
7;13/10/2020;light green;-0.006306919;-0.000115554;0.002228903;0.007160856;-0.015728824;0.002272707;-0.002251987
7;14/10/2020;light green;-0.006623142;0;0.000329551;0.002287054;0.003094773;0.006802733;0.003667511
7;15/10/2020;light green;-0.001527755;0.00023149;-0.00107045;-0.001726939;0.00364612;0.003003001;-0.000843422
7;16/10/2020;light green;0.00013492;-0.000115896;-0.000576935;-0.002780545;-0.003465209;-0.006736467;-0.005767131
7;19/10/2020;light green;-0.016329862;0;-0.001649548;-0.003779807;0.000504746;0.000753524;-0.001131888
7;20/10/2020;light green;0.004727334;-0.000115554;-0.002147782;-0.009515971;0.004820901;0.011295225;-0.004957737
7;21/10/2020;light green;-0.0021957;0;-0.001324715;-0.003453739;0.007531415;-0.008190664;-0.003558687
7;22/10/2020;light green;0.005218925;-0.000347057;-0.003481733;-0.010397025;-0.009800688;0.003003001;-0.004285815
7;23/10/2020;light green;0.003445762;0.000115696;0.001414268;0.006113045;-0.001062475;-0.007484987;0.005308822
7;26/10/2020;light green;-0.018589516;0.000115861;0.002658132;0.009302969;-0.000503786;-0.014328849;0.00342511
7;27/10/2020;light green;-0.003025619;0;0.002237028;0.006709454;0.002632323;0.006886011;0.006969069
7;28/10/2020;light green;-0.035287879;0;-8.26E-05;0.000934426;-0.016143444;-0.026595702;-0.007061969
7;29/10/2020;light green;0.011947331;0.000231161;-0.004216435;-0.009707824;-0.004144728;-0.012490304;-0.004409775
7;30/10/2020;light green;-0.01212955;-0.000115554;-0.003237691;-0.009865417;0.004561021;0;-0.008001329
