Date,stage,d_GSPC,d_IXIC,d_DJI,d_IWM
03/04/2012,dark green,-0.003988636,-0.001964895,-0.00489581,-0.006680284
04/04/2012,dark green,-0.010202524,-0.01460702,-0.009454853,-0.015972269
05/04/2012,dark green,-0.000629042,0.004044833,-0.001117448,-0.004393019
09/04/2012,dark green,-0.011358438,-0.010848863,-0.00999605,-0.01642597
10/04/2012,dark green,-0.017081454,-0.01833234,-0.016524898,-0.023554577
11/04/2012,dark green,0.007448896,0.008438025,0.007035267,0.01416738
12/04/2012,dark green,0.013779388,0.012958928,0.014149544,0.014346897
13/04/2012,dark green,-0.012475001,-0.014472017,-0.0105486,-0.013151482
16/04/2012,dark green,-0.000503601,-0.007614634,0.005589308,0.001634612
17/04/2012,dark green,0.015486674,0.01821047,0.015023893,0.014434078
18/04/2012,dark green,-0.004055288,-0.003736704,-0.006312362,-0.007546929
19/04/2012,dark green,-0.005934397,-0.007880682,-0.005267529,-0.005735373
20/04/2012,dark green,0.001169265,-0.002364078,0.0050262,0.005768457
23/04/2012,dark green,-0.00840757,-0.0099985,-0.00783543,-0.01383928
24/04/2012,dark green,0.003679774,-0.002979297,0.005754519,0.007585354
25/04/2012,dark green,0.013644592,0.022970618,0.006857651,0.015558626
26/04/2012,dark green,0.006680166,0.006925012,0.00870085,0.00988367
27/04/2012,dark green,0.002414324,0.006093812,0.001794027,0.007830067
30/04/2012,dark green,-0.003883502,-0.007441628,-0.001109718,-0.011046532
01/05/2012,dark green,0.005658384,0.001339249,0.004971414,0.000982002
02/05/2012,dark green,-0.002496683,0.003084852,-0.000809529,0.002697587
03/05/2012,dark green,-0.007658872,-0.011618232,-0.004671224,-0.014063495
04/05/2012,dark green,-0.016147208,-0.022471302,-0.012745176,-0.018978275
07/05/2012,dark green,0.000350581,0.000480297,-0.002280921,0.002655243
08/05/2012,dark green,-0.004278673,-0.003884693,-0.005876177,-0.000630463
09/05/2012,dark green,-0.006702267,-0.003923625,-0.007503062,-0.00567808
10/05/2012,dark green,0.002517411,-0.000364625,0.00155671,0.003806669
11/05/2012,dark green,-0.003387341,6.14169E-05,-0.002679138,-0.002528118
14/05/2012,dark green,-0.011112864,-0.01064823,-0.009769434,-0.013307847
15/05/2012,dark green,-0.005745838,-0.003038699,-0.004989985,-0.001798695
16/05/2012,dark green,-0.004403818,-0.006814653,-0.002648053,-0.007206388
17/05/2012,dark green,-0.015051376,-0.02099835,-0.012387106,-0.022682972
18/05/2012,dark green,-0.007387777,-0.012403606,-0.005875862,-0.009416271
21/05/2012,dark green,0.016035901,0.024622199,0.01092218,0.023563977
22/05/2012,dark green,0.000486337,-0.002855386,-0.000133624,-0.006017111
23/05/2012,dark green,0.001693703,0.003888597,-0.000532615,0.006448429
24/05/2012,dark green,0.001380032,-0.003768344,0.002688797,0.002092262
25/05/2012,dark green,-0.002165633,-0.000651499,-0.005979363,-0.000652918
29/05/2012,dark green,0.011078978,0.011791932,0.010105345,0.014492825
30/05/2012,dark green,-0.014334892,-0.011713689,-0.012783883,-0.019175994
31/05/2012,dark green,-0.002276665,-0.003531458,-0.002126445,-0.001312627
01/06/2012,dark green,-0.024642585,-0.028245667,-0.022179448,-0.030087729
04/06/2012,dark green,0.000109554,0.004560554,-0.001411912,-0.002302857
05/06/2012,dark green,0.00572685,0.006557982,0.002189012,0.012898875
06/06/2012,dark green,0.023049401,0.023976683,0.023651139,0.024664723
07/06/2012,dark green,-0.000106465,-0.004815923,0.003718945,-0.006540864
08/06/2012,dark green,0.008114164,0.009678456,0.007482589,0.013563357
11/06/2012,dark green,-0.012620113,-0.017033866,-0.011388199,-0.022086689
12/06/2012,dark green,0.011650737,0.01186594,0.013098567,0.012621318
13/06/2012,dark green,-0.007023251,-0.008603362,-0.006157241,-0.011545713
14/06/2012,dark green,0.010814653,0.006286776,0.012446027,0.01141504
15/06/2012,dark green,0.010337815,0.012858155,0.009110068,0.013385927
18/06/2012,dark green,0.001444746,0.007842533,-0.001985531,0.001165356
19/06/2012,dark green,0.009815695,0.01189154,0.007495771,0.017332652
20/06/2012,dark green,-0.001686357,0.000235494,-0.001008031,-0.001525371
21/06/2012,dark green,-0.022261677,-0.024351163,-0.019557994,-0.024322112
22/06/2012,dark green,0.007174604,0.011657497,0.005345336,0.011355005
25/06/2012,dark green,-0.015954854,-0.019450844,-0.010926549,-0.015614984
26/06/2012,dark green,0.004772721,0.006311403,0.002560236,0.00391297
27/06/2012,dark green,0.008984906,0.007449041,0.007366756,0.016272528
28/06/2012,dark green,-0.0021098,-0.008983375,-0.001960084,-0.00167854
29/06/2012,dark green,0.024920239,0.030026447,0.022046052,0.029103671
02/07/2012,dark green,0.002459312,0.005512659,-0.000675476,0.011563875
03/07/2012,dark green,0.006232111,0.008420251,0.005614818,0.013046273
05/07/2012,dark green,-0.004687023,1.34536E-05,-0.003630367,-0.001103869
06/07/2012,dark green,-0.009432649,-0.013033761,-0.009630408,-0.01117375
09/07/2012,dark green,-0.001638832,-0.001892895,-0.002832631,-0.003849394
10/07/2012,dark green,-0.008125926,-0.010041696,-0.006530153,-0.011094878
11/07/2012,dark green,-1.49239E-05,-0.004944337,-0.003840148,-0.003403336
12/07/2012,dark green,-0.004987097,-0.00754508,-0.002480119,-0.003415069
13/07/2012,dark green,0.016497362,0.014751301,0.016210605,0.012438171
16/07/2012,dark green,-0.002314313,-0.003964294,-0.003903853,-0.0040115
17/07/2012,dark green,0.007409672,0.004522047,0.006154537,0.003524461
18/07/2012,dark green,0.006680491,0.01118887,0.008055901,0.006145597
19/07/2012,dark green,0.0027171,0.007918101,0.002685022,-0.003366012
20/07/2012,dark green,-0.01006166,-0.013688882,-0.009332201,-0.012758083
23/07/2012,dark green,-0.008909056,-0.012015912,-0.007885342,-0.015963129
24/07/2012,dark green,-0.009040933,-0.009397406,-0.00818614,-0.013132817
25/07/2012,dark green,-0.000313861,-0.003056245,0.004654672,0.002218216
26/07/2012,dark green,0.016540975,0.01366739,0.016714978,0.00859159
27/07/2012,dark green,0.019080565,0.022410814,0.014566379,0.023747723
30/07/2012,dark green,-0.00048336,-0.004141186,-0.000202696,-0.003403985
31/07/2012,dark green,-0.004316829,-0.002145421,-0.004920832,-0.008854856
01/08/2012,dark green,-0.00289998,-0.00656912,-0.002502161,-0.016464518
02/08/2012,dark green,-0.007503669,-0.003575065,-0.00749453,-0.003633771
03/08/2012,dark green,0.019040286,0.019977483,0.016871812,0.023834376
06/08/2012,dark green,0.002329269,0.007416022,0.001629473,0.007759656
07/08/2012,dark green,0.005106759,0.008679256,0.003894782,0.0090889
08/08/2012,dark green,0.000620826,-0.001528621,0.000534608,-0.00150099
09/08/2012,dark green,0.000413685,0.002454095,-0.000793071,0.004760446
10/08/2012,dark green,0.002188442,0.000735501,0.003247942,-0.003491175
13/08/2012,dark green,-0.001251901,0.000549484,-0.002916464,-0.001626781
14/08/2012,dark green,-0.000128146,-0.001832921,0.000205777,-0.002381064
15/08/2012,dark green,0.00113964,0.004623813,-0.000558708,0.00879389
16/08/2012,dark green,0.007100511,0.01037964,0.006481694,0.0104607
17/08/2012,dark green,0.001872134,0.004636965,0.001893558,0.007024774
20/08/2012,dark green,-2.11746E-05,-0.000123555,-0.000268211,-0.002202875
21/08/2012,dark green,-0.003497536,-0.002909408,-0.005128196,-0.000613189
22/08/2012,dark green,0.000226403,0.002089784,-0.002334239,-0.004786582
23/08/2012,dark green,-0.008072243,-0.006594729,-0.008752897,-0.007029322
24/08/2012,dark green,0.006454731,0.005367832,0.007697498,0.002732483
27/08/2012,dark green,-0.000489015,0.001107536,-0.002530771,0.002972345
28/08/2012,dark green,-0.000808182,0.001285294,-0.001651827,0.004569347
29/08/2012,dark green,0.000844349,0.001316173,0.000342688,0.003073159
30/08/2012,dark green,-0.007805805,-0.010541375,-0.008145769,-0.009926512
31/08/2012,dark green,0.005073296,0.005986138,0.006932689,0.004084593
04/09/2012,dark green,-0.001165959,0.002641084,-0.004193727,0.012203823
05/09/2012,dark green,-0.001067661,-0.001882903,0.000885248,0.00024382
06/09/2012,dark green,0.020435541,0.021679435,0.018740747,0.018385559
07/09/2012,dark green,0.004049974,0.000194483,0.001101388,0.007412523
10/09/2012,dark green,-0.00614783,-0.010330218,-0.003934097,-0.004509393
11/09/2012,dark green,0.003134956,0.000164306,0.005211166,0.002145468
12/09/2012,dark green,0.002092692,0.003150245,0.000749755,0.005115479
13/09/2012,dark green,0.016309747,0.013332012,0.015488287,0.013137526
14/09/2012,dark green,0.003958952,0.008910452,0.003952018,0.009345975
17/09/2012,dark green,-0.003124691,-0.001658327,-0.002962511,-0.004629516
18/09/2012,dark green,-0.001279775,-0.000273659,0.000851469,-0.00325613
19/09/2012,dark green,0.001185554,0.001516794,0.000981988,-0.00174965
20/09/2012,dark green,-0.000540734,-0.002092664,0.001397097,-0.00444097
21/09/2012,dark green,-7.53195E-05,0.001259462,-0.00128411,0.003639238
24/09/2012,dark green,-0.002232653,-0.006031501,-0.0015133,-0.00326444
25/09/2012,dark green,-0.010501856,-0.013620071,-0.007476268,-0.014371304
26/09/2012,dark green,-0.005736735,-0.00770754,-0.003272515,-0.006334393
27/09/2012,dark green,0.009648982,0.013866939,0.005402013,0.010824876
28/09/2012,dark green,-0.004477753,-0.006494331,-0.00362153,-0.007139164
01/10/2012,dark green,0.002651507,-0.000866416,0.005803358,0.003355517
02/10/2012,dark green,0.000872287,0.002090878,-0.002423214,0.001911026
03/10/2012,dark green,0.003624409,0.004868508,0.000908595,-0.002861175
04/10/2012,dark green,0.007174435,0.004538736,0.00598387,0.006814776
05/10/2012,dark green,-0.000321589,-0.004213427,0.002562734,-0.001187597
08/10/2012,dark green,-0.003456736,-0.00760153,-0.001947076,-0.006300535
09/10/2012,dark green,-0.009890942,-0.015207183,-0.008106813,-0.011725728
10/10/2012,dark green,-0.00618803,-0.004319708,-0.009541712,-0.001574105
11/10/2012,dark green,0.000195389,-0.000776634,-0.001392291,0.003637748
12/10/2012,dark green,-0.002966137,-0.001737977,0.000184593,-0.008094665
15/10/2012,dark green,0.008077922,0.006593002,0.007155971,0.006577244
16/10/2012,dark green,0.010269933,0.012071742,0.009501461,0.007381873
17/10/2012,dark green,0.004117058,0.000951317,0.000385169,0.009008897
18/10/2012,dark green,-0.002443729,-0.010067265,-0.000594495,-0.005476351
19/10/2012,dark green,-0.016571305,-0.021885077,-0.01516212,-0.020229876
22/10/2012,dark green,0.000439582,0.00377288,0.000178355,-0.000244389
23/10/2012,dark green,-0.014443906,-0.008783676,-0.018234781,-0.005010667
24/10/2012,dark green,-0.003085383,-0.002929319,-0.001922562,-0.002701622
25/10/2012,dark green,0.002995543,0.001482432,0.00201416,0.004064161
26/10/2012,dark green,-0.000728982,0.00061278,0.000269411,-0.004783969
31/10/2012,dark green,0.00015588,-0.003587734,-0.000820159,0.006039174
01/11/2012,dark green,0.010926475,0.014385882,0.010396715,0.010535449
02/11/2012,dark green,-0.009379454,-0.012559411,-0.010539104,-0.015759504
05/11/2012,dark green,0.002163809,0.005878359,0.001472545,0.00665107
06/11/2012,dark green,0.007853185,0.00409047,0.010161286,0.00746353
07/11/2012,dark green,-0.023705,-0.024781417,-0.023626513,-0.024289765
08/11/2012,dark green,-0.012204842,-0.014200151,-0.009387821,-0.014064904
09/11/2012,dark green,0.001698693,0.003208352,0.000317636,0.002146211
12/11/2012,dark green,0.000130487,-0.000213475,-2.41561E-05,-0.002897376
13/11/2012,dark green,-0.003985421,-0.007010453,-0.004596178,-0.005685447
14/11/2012,dark green,-0.013852036,-0.012857576,-0.014520765,-0.018551587
15/11/2012,dark green,-0.001593545,-0.00346708,-0.002272726,-0.005178601
16/11/2012,dark green,0.00483995,0.005706833,0.00366196,0.008329098
19/11/2012,dark green,0.019862054,0.022060049,0.016495494,0.021166694
20/11/2012,dark green,0.000663386,0.000209139,-0.00058223,0.00176953
21/11/2012,dark green,0.002320181,0.003384025,0.003783074,0.005298775
23/11/2012,dark green,0.013026315,0.013770497,0.013448789,0.009915282
26/11/2012,dark green,-0.002029582,0.003346961,-0.003240713,0.003230782
27/11/2012,dark green,-0.005226588,-0.003020038,-0.006881907,-0.001239113
28/11/2012,dark green,0.007856029,0.008083453,0.008307143,0.008433657
29/11/2012,dark green,0.004269642,0.006768546,0.002827081,0.011437526
30/11/2012,dark green,0.000162508,-0.000594297,0.000288728,-0.001945206
03/12/2012,dark green,-0.004745225,-0.002670896,-0.004604821,-0.001096244
04/12/2012,dark green,-0.001709812,-0.001835324,-0.001065847,0.001219646
05/12/2012,dark green,0.001584862,-0.007671795,0.006385992,-0.00121816
06/12/2012,dark green,0.003306591,0.005235925,0.003034243,0.001585178
07/12/2012,dark green,0.00292092,-0.003756764,0.006202355,0.00073065
10/12/2012,dark green,0.000338561,0.002995232,0.001121236,0.004380596
11/12/2012,dark green,0.006548882,0.011831457,0.005965168,0.01054047
12/12/2012,dark green,0.000448239,-0.002809116,-0.000225704,-0.005634789
13/12/2012,dark green,-0.006321425,-0.007183647,-0.005641973,-0.006390251
14/12/2012,dark green,-0.004135401,-0.006961471,-0.002711314,-0.000606715
17/12/2012,dark green,0.011870591,0.01321631,0.007642163,0.014084462
18/12/2012,dark green,0.011486657,0.014591752,0.008731916,0.013649656
19/12/2012,dark green,-0.007589201,-0.003329456,-0.007414465,0.002227875
20/12/2012,dark green,0.005488109,0.001980642,0.004508764,0.00499306
21/12/2012,dark green,-0.009378688,-0.009631517,-0.009080712,-0.004139871
24/12/2012,dark green,-0.002440296,-0.002783808,-0.003935318,-0.004870206
26/12/2012,dark green,-0.00478746,-0.007448777,-0.001852499,-0.007161728
27/12/2012,dark green,-0.001218442,-0.001421329,-0.001393888,-0.00072137
28/12/2012,dark green,-0.011049942,-0.008573552,-0.012079679,-0.007098367
31/12/2012,dark green,0.016941941,0.019997889,0.012832577,0.021689414
02/01/2013,dark green,0.025403421,0.030716904,0.023535322,0.0294119
03/01/2013,dark green,-0.002085618,-0.003756094,-0.001579823,-0.002304416
04/01/2013,dark green,0.004865097,0.000351498,0.00327447,0.007390506
07/01/2013,dark green,-0.003123116,-0.000918815,-0.003790035,-0.003782842
08/01/2013,dark green,-0.003242372,-0.002258932,-0.004142202,-0.000690311
09/01/2013,dark green,0.002655867,0.004528092,0.004626068,0.004835912
10/01/2013,dark green,0.007597415,0.00513552,0.0060274,0.002291709
11/01/2013,dark green,-4.75138E-05,0.001239645,0.001277535,-0.001486427
14/01/2013,dark green,-0.000930671,-0.002601038,0.001400506,0.000572789
15/01/2013,dark green,0.00112867,-0.002155564,0.002041067,0.004348219
16/01/2013,dark green,0.000196992,0.002173092,-0.001748014,-0.002962398
17/01/2013,dark green,0.005642922,0.005921323,0.006275451,0.00925619
18/01/2013,dark green,0.00340327,-0.000411364,0.003948264,0.002830604
22/01/2013,dark green,0.004428107,0.002701995,0.00457957,0.007225734
23/01/2013,dark green,0.001507477,0.003337381,0.004894916,-0.002353604
24/01/2013,dark green,6.61422E-06,-0.007385059,0.003338334,0.003258215
25/01/2013,dark green,0.005445482,0.006174994,0.005110214,0.007279776
28/01/2013,dark green,-0.001849621,0.001457305,-0.00101114,0.000666863
29/01/2013,dark green,0.005105995,-0.000202941,0.005221913,0.000555668
30/01/2013,dark green,-0.003899621,-0.003598946,-0.003153123,-0.011993377
31/01/2013,dark green,-0.002563301,-5.73387E-05,-0.003582914,0.006856375
01/02/2013,dark green,0.010052706,0.011765973,0.010765059,0.008818796
04/02/2013,dark green,-0.011538745,-0.015076649,-0.009258523,-0.012061301
05/02/2013,dark green,0.01041651,0.012905769,0.007148354,0.008960458
06/02/2013,dark green,0.000549171,-0.000977462,0.000516459,0.004218562
07/02/2013,dark green,-0.001805399,-0.00105732,-0.003036476,-0.003316388
08/02/2013,dark green,0.005657941,0.00908027,0.003508301,0.007098209
11/02/2013,dark green,-0.000606118,-0.000585533,-0.001552887,-0.001101165
12/02/2013,dark green,0.001595272,-0.001726194,0.003396976,0.004410087
13/02/2013,dark green,0.000592263,0.003260607,-0.002553021,0.004171519
14/02/2013,dark green,0.000690672,0.000556802,-0.000680868,0.002513777
15/02/2013,dark green,-0.001045081,-0.002072706,0.000599004,0.000327655
19/02/2013,dark green,0.007336475,0.006754341,0.003855749,0.008828832
20/02/2013,dark green,-0.012404138,-0.015303811,-0.007703934,-0.018584782
21/02/2013,dark green,-0.006303057,-0.010403179,-0.003368859,-0.00968793
22/02/2013,dark green,0.008772468,0.00968551,0.008641558,0.012006516
25/02/2013,dark green,-0.018309581,-0.014412606,-0.015456541,-0.022080566
26/02/2013,dark green,0.006109463,0.004300009,0.008412546,0.003931626
27/02/2013,dark green,0.012725994,0.01041973,0.012607094,0.010518082
28/02/2013,dark green,-0.00086408,-0.000654617,-0.001483435,0.001882309
01/03/2013,dark green,0.002323855,0.003021986,0.002502398,0.004531546
04/03/2013,dark green,0.004610723,0.003877302,0.00270838,0.002640616
05/03/2013,dark green,0.009566017,0.013230502,0.008914979,0.011631444
06/03/2013,dark green,0.001084513,-0.000545811,0.002979612,0.002603567
07/03/2013,dark green,0.001816492,0.003016404,0.002325786,0.004760392
08/03/2013,dark green,0.004481139,0.003799408,0.004716154,0.009260184
11/03/2013,dark green,0.003249086,0.002619923,0.003488191,-0.000319857
12/03/2013,dark green,-0.002403253,-0.003243305,0.000191699,-0.002027791
13/03/2013,dark green,0.001314052,0.000863594,0.000361293,0.003742844
14/03/2013,dark green,0.00560299,0.004255564,0.005801297,0.010014741
15/03/2013,dark green,-0.001618462,-0.003025491,-0.001721512,-0.000527351
18/03/2013,dark green,-0.005510332,-0.003533313,-0.004275204,-0.005488057
19/03/2013,dark green,-0.002422531,-0.002622318,0.000260222,-0.004244878
20/03/2013,dark green,0.006697492,0.007769918,0.003867657,0.009271762
21/03/2013,dark green,-0.008282434,-0.009707437,-0.006218434,-0.008764387
22/03/2013,dark green,0.007174256,0.006950879,0.006278133,0.003089455
25/03/2013,dark green,-0.003340039,-0.002989199,-0.004429447,0.00057502
26/03/2013,dark green,0.007785111,0.005310151,0.007745178,0.0031934
27/03/2013,dark green,-0.00058835,0.001242141,-0.002300208,0.000636318
28/03/2013,dark green,0.004056669,0.003377839,0.0036059,0.001272466
01/04/2013,dark green,-0.00447358,-0.008676335,-0.000390329,-0.013448944
02/04/2013,dark green,0.005172264,0.004843891,0.006118238,-0.00622591
03/04/2013,dark green,-0.010546129,-0.011140266,-0.007615611,-0.015662009
04/04/2013,dark green,0.004048452,0.001982192,0.003832261,0.008558938
05/04/2013,dark green,-0.004294896,-0.006548838,-0.002797483,-0.001958587
08/04/2013,dark green,0.006302738,0.005739918,0.003311338,0.0082854
09/04/2013,dark green,0.003544332,0.004844474,0.004104395,-0.002919364
10/04/2013,dark green,0.012189133,0.018342328,0.008776408,0.018109265
11/04/2013,dark green,0.003552251,0.000882527,0.004249318,0.001384388
12/04/2013,dark green,-0.002836767,-0.0015787,-5.3871E-06,-0.004041797
15/04/2013,dark green,-0.022966291,-0.023812186,-0.017884851,-0.037697474
16/04/2013,dark green,0.014307223,0.014966592,0.010793747,0.017312504
17/04/2013,dark green,-0.014327681,-0.018366542,-0.009364538,-0.017345136
18/04/2013,dark green,-0.006701004,-0.011954372,-0.005571686,-0.005550418
19/04/2013,dark green,0.008847903,0.012538041,0.000713354,0.011497779
22/04/2013,dark green,0.00466163,0.008574384,0.001351444,0.002869669
23/04/2013,dark green,0.010419219,0.011065247,0.010454333,0.015846976
24/04/2013,dark green,6.34034E-06,9.78255E-05,-0.002932184,0.005199674
25/04/2013,dark green,0.004034732,0.006220876,0.001669358,0.006573855
26/04/2013,dark green,-0.001842113,-0.003261402,0.000799276,-0.005353583
29/04/2013,dark green,0.007186012,0.008465328,0.007218341,0.007212195
30/04/2013,dark green,0.0024849,0.006582972,0.001420484,0.005664007
01/05/2013,dark green,-0.009307884,-0.008910191,-0.009356568,-0.024229352
02/05/2013,dark green,0.009407983,0.012576114,0.008885812,0.015900835
03/05/2013,dark green,0.010534667,0.011378057,0.009599778,0.015865807
06/05/2013,dark green,0.001907779,0.00424435,-0.000338608,0.006437737
07/05/2013,dark green,0.00523027,0.001078675,0.005832801,0.008178603
08/05/2013,dark green,0.004139081,0.004899014,0.003249154,0.002912149
09/05/2013,dark green,-0.003687104,-0.001201223,-0.001489561,-0.003422015
10/05/2013,dark green,0.004321655,0.008040126,0.002378241,0.007596104
13/05/2013,dark green,4.28898E-05,0.00064307,-0.001773361,-0.000722902
14/05/2013,dark green,0.010142153,0.006926875,0.008187976,0.012815051
15/05/2013,dark green,0.005114136,0.002602086,0.003972359,0.002040777
16/05/2013,dark green,-0.005009741,-0.001837795,-0.00278028,-0.002545688
17/05/2013,dark green,0.010300097,0.009733808,0.007955026,0.011230176
20/05/2013,dark green,-0.000707618,-0.000725939,-0.001245253,0.001615401
21/05/2013,dark green,0.001722386,0.001627427,0.003410424,0.000201589
22/05/2013,dark green,-0.008273657,-0.011084733,-0.005225653,-0.014612752
23/05/2013,dark green,-0.002923832,-0.001120355,-0.000827711,0.001227749
24/05/2013,dark green,-0.000551365,-8.09468E-05,0.000562268,-0.000204638
28/05/2013,dark green,0.006340982,0.008600404,0.006945654,0.012975259
29/05/2013,dark green,-0.007047982,-0.006125121,-0.006917201,-0.009278688
30/05/2013,dark green,0.003670344,0.006857936,0.001420032,0.006718441
31/05/2013,dark green,-0.014307242,-0.010136664,-0.013635652,-0.011021874
03/06/2013,dark green,0.005935989,0.002737399,0.009160088,0.009509014
04/06/2013,dark green,-0.005510807,-0.005803163,-0.005014428,-0.010635031
05/06/2013,dark green,-0.013779733,-0.012707322,-0.014294161,-0.012796989
06/06/2013,dark green,0.008490294,0.006635367,0.005349407,0.010577682
07/06/2013,dark green,0.012831541,0.013191957,0.013795974,0.007696015
10/06/2013,dark green,-0.000346813,0.001311548,-0.000625013,0.006110037
11/06/2013,dark green,-0.010153367,-0.010599455,-0.007649678,-0.010829836
12/06/2013,dark green,-0.008369555,-0.010625706,-0.0083844,-0.009925287
13/06/2013,dark green,0.014784291,0.013213087,0.012060476,0.01767278
14/06/2013,dark green,-0.005885016,-0.006327364,-0.006978112,-0.007718196
17/06/2013,dark green,0.007567365,0.008345063,0.00727728,0.006550042
18/06/2013,dark green,0.007791158,0.008704785,0.009116089,0.011794466
19/06/2013,dark green,-0.013851475,-0.011194132,-0.013450642,-0.012260094
20/06/2013,dark green,-0.025010351,-0.022816002,-0.023416203,-0.026452256
21/06/2013,dark green,0.002669777,-0.00219634,0.00278352,0.002926238
24/06/2013,dark green,-0.012145016,-0.010869012,-0.009449087,-0.013129292
25/06/2013,dark green,0.009497272,0.008169781,0.006872648,0.009608272
26/06/2013,dark green,0.009590487,0.00846207,0.010150877,0.004706127
27/06/2013,dark green,0.006199831,0.007594332,0.007669316,0.015509401
28/06/2013,dark green,-0.004289562,0.000408569,-0.00764689,-0.005739858
01/07/2013,dark green,0.005403748,0.009179458,0.004383776,0.016288518
02/07/2013,dark green,-0.000544908,-0.000317394,-0.002841397,-0.000713125
03/07/2013,dark green,0.000824047,0.00299121,0.00374755,0.002039128
05/07/2013,dark green,0.010201732,0.01036974,0.009838943,0.014143457
08/07/2013,dark green,0.005251546,0.001566427,0.005870212,0.004013196
09/07/2013,dark green,0.007229671,0.005575575,0.004968864,0.009293274
10/07/2013,dark green,0.000181593,0.004708555,-0.000567287,0.002772177
11/07/2013,dark green,0.01355425,0.016343073,0.011068763,0.011749902
12/07/2013,dark green,0.003086483,0.006086697,0.000218608,0.002049264
15/07/2013,dark green,0.00137488,0.002058263,0.001290713,0.008765077
16/07/2013,dark green,-0.003708761,-0.002492035,-0.002093104,-0.005020365
17/07/2013,dark green,0.002774047,0.003195776,0.001208264,0.003881356
18/07/2013,dark green,0.005032965,0.000354579,0.005043173,0.006669258
19/07/2013,dark green,0.00161005,-0.006554441,-0.000308698,0.001536261
22/07/2013,dark green,0.002033026,0.0035622,0.000116418,0.002109057
23/07/2013,dark green,-0.001851937,-0.005865996,0.001427446,-0.000669599
24/07/2013,dark green,-0.003811222,9.22194E-05,-0.001638003,-0.008328884
25/07/2013,dark green,0.002556472,0.007148799,0.000860244,0.009171368
26/07/2013,dark green,0.000828294,0.002210694,0.000206982,-0.004017864
29/07/2013,dark green,-0.003736038,-0.003880265,-0.002369095,-0.007011034
30/07/2013,dark green,0.000373817,0.004815061,-8.88992E-05,0.000870571
31/07/2013,dark green,-0.00013641,0.002737516,-0.00135625,0.00173938
01/08/2013,dark green,0.01254057,0.01361413,0.008289245,0.013602158
02/08/2013,dark green,0.001640458,0.003767975,0.001941437,0.000856651
05/08/2013,dark green,-0.001479835,0.000910633,-0.002952446,0.003423184
06/08/2013,dark green,-0.005723034,-0.007359951,-0.005981865,-0.010045485
07/08/2013,dark green,-0.003805865,-0.00320806,-0.003097565,-0.007084182
08/08/2013,dark green,0.00388545,0.004135212,0.001787278,0.00414587
09/08/2013,dark green,-0.00356996,-0.002455632,-0.004697963,-0.001056148
12/08/2013,dark green,-0.001152921,0.002688401,-0.000377951,0.005286243
13/08/2013,dark green,0.002776056,0.00394828,0.002031824,-0.001338348
14/08/2013,dark green,-0.005176618,-0.004117294,-0.007336065,-0.003925351
15/08/2013,dark green,-0.014281602,-0.017210481,-0.014700399,-0.018550563
16/08/2013,dark green,-0.003304595,-0.000926228,-0.002032842,-0.004211071
19/08/2013,dark green,-0.005900302,-0.003799827,-0.004689828,-0.010129843
20/08/2013,dark green,0.003821195,0.006826243,-0.000516297,0.014406148
21/08/2013,dark green,-0.005779603,-0.00381893,-0.007027961,-0.006072391
22/08/2013,dark green,0.008619376,0.01081172,0.004443041,0.014091933
23/08/2013,dark green,0.003947011,0.005243638,0.003125525,0.002525899
26/08/2013,dark green,-0.004039658,-6.01377E-05,-0.004266998,9.70011E-05
27/08/2013,dark green,-0.015874195,-0.021612723,-0.011396015,-0.023454202
28/08/2013,dark green,0.002747646,0.004144193,0.003274192,0.001984977
29/08/2013,dark green,0.001963402,0.007499951,0.001109003,0.010004177
30/08/2013,dark green,-0.003174318,-0.008405362,-0.0020646,-0.015592982
03/09/2013,dark green,0.004164222,0.006334488,0.001596887,0.006774196
04/09/2013,dark green,0.008116953,0.010084103,0.006532993,0.008806556
05/09/2013,dark green,0.001209863,0.002669192,0.00044273,0.00156958
06/09/2013,dark green,5.44312E-05,0.000336172,-0.001002878,0.002742042
09/09/2013,dark green,0.009992881,0.012614698,0.009423362,0.015138399
10/09/2013,dark green,0.007345789,0.006162703,0.008493556,0.00981314
11/09/2013,dark green,0.003052284,-0.001075352,0.008922356,0.000476407
12/09/2013,dark green,-0.003380415,-0.00242685,-0.001693785,-0.007332411
13/09/2013,dark green,0.00271468,0.001671155,0.0049292,0.005467864
16/09/2013,dark green,0.005693153,-0.001163252,0.007721139,0.002194397
17/09/2013,dark green,0.004217739,0.007490849,0.002255611,0.009901007
18/09/2013,dark green,0.012177673,0.010128933,0.009479235,0.009521241
19/09/2013,dark green,-0.001842954,0.001517055,-0.002576436,-0.001027234
20/09/2013,dark green,-0.007216886,-0.003866042,-0.01186067,-0.003645507
23/09/2013,dark green,-0.004719586,-0.002500826,-0.003217246,9.37279E-05
24/09/2013,dark green,-0.002597143,0.000786118,-0.004336627,0.003320278
25/09/2013,dark green,-0.002739466,-0.001897406,-0.003999459,-0.001874829
26/09/2013,dark green,0.003485426,0.007000567,0.003603686,0.005541548
27/09/2013,dark green,-0.004073801,-0.001541902,-0.004570603,-0.004483341
30/09/2013,dark green,-0.006029231,-0.002673507,-0.008426287,0.000281345
01/10/2013,dark green,0.007998543,0.012329377,0.00409991,0.011631233
02/10/2013,dark green,-0.00066667,-0.000775269,-0.003854773,-0.004079923
03/10/2013,dark green,-0.008979415,-0.010663098,-0.009030458,-0.010241035
