Date,stage,GSPC,SHY,IEF,TLT,GLD,DBC,IGLB
08/03/2016,orange,-0.011240109,0.000708125,0.005784991,0.011045442,-0.004622731,-0.013442878,0.004589405
09/03/2016,orange,0.005052393,-0.000353764,-0.0039258,-0.006077684,-0.008293249,0.01514004,-0.000351451
10/03/2016,orange,0.000155805,-0.000118735,-0.00357496,-0.004102379,0.016056181,-0.001491409,0.006328173
11/03/2016,orange,0.0163955,-0.000943816,-0.002851365,-0.010104132,-0.017201616,0.003734092,0.003493469
14/03/2016,orange,-0.001260973,0,0.000738137,0.003141077,-0.01289675,-0.008928554,0.003655296
15/03/2016,orange,-0.001836942,0.000354362,-0.000184281,0.000938676,0.000763523,-0.008258248,0.00225455
16/03/2016,orange,0.005600352,0.002008049,0.005255124,0.002971563,0.02229567,0.017411024,0.003633707
17/03/2016,orange,0.006595236,-0.000118292,0.001100885,0.004132193,-0.00381457,0.011160747,0.005862219
18/03/2016,orange,0.004405644,0.00023613,0.001740428,0.002096605,-0.002746976,-0.0007359,0.002056936
21/03/2016,orange,0.000985577,-0.000117796,-0.002835168,-0.007670993,-0.007011719,0.002945551,0.000342713
22/03/2016,orange,-0.000877388,-0.000589918,-0.00210928,-0.000234152,0.002942153,0.007342213,-0.001368477
23/03/2016,orange,-0.006386032,0.000590266,0.00459511,0.011324572,-0.022630099,-0.021137096,0.005308007
24/03/2016,orange,-0.000378071,-0.000471433,-0.001006059,0.000385974,-0.002401156,-0.005956753,0.002384896
28/03/2016,orange,0.000545256,0.000235828,0.00146505,0.001312547,0.002320955,0.002996224,-0.000849993
29/03/2016,orange,0.008816652,0.001885985,0.006767095,0.01048506,0.018524902,-0.002240529,0.005442389
30/03/2016,orange,0.004350315,0.000117809,-0.001362089,-0.010528926,-0.0139778,-0.003742476,-0.004059923
31/03/2016,orange,-0.002039759,0.000470505,0.003638447,0.007093931,0.004611451,-0.001502689,0.006793601
01/04/2016,orange,0.006330915,-0.000576288,-0.000290722,0.002608199,-0.006035355,-0.017306144,-0.000168537
04/04/2016,orange,-0.003208322,0.000706362,0.001180239,0.000612537,-0.006670647,-0.013782552,0.001349746
05/04/2016,orange,-0.010144492,0.000352595,0.003990263,0.01093636,0.013000449,-0.002329245,0.004717786
06/04/2016,orange,0.010507619,-0.000352471,-0.002167801,-0.007262912,-0.006119338,0.010894984,-0.000335257
07/04/2016,orange,-0.011975787,0.000588235,0.005160057,0.012344976,0.014280812,-0.003079336,0.00771651
08/04/2016,orange,0.002786578,0,-0.001531482,-0.006322904,-0.001517581,0.023938284,-0.002330337
11/04/2016,orange,-0.002739786,-0.000117655,-0.000179654,-0.001288098,0.013510078,0.0075414,-0.001001303
12/04/2016,orange,0.009662134,-0.000234953,-0.003969154,-0.006902434,0.000166661,0.021706588,-0.005511836
13/04/2016,orange,0.010040137,-0.000470689,0.00072413,0.003513565,-0.010662278,0.005128297,0.003359105
14/04/2016,orange,0.000172927,0,-0.002353152,-0.004794576,-0.01397656,-0.008017554,-0.000669604
15/04/2016,orange,-0.000984285,0.000706029,0.002993514,0.008565332,0.006916554,-0.003673732,0.003015076
18/04/2016,orange,0.006541026,-0.000117861,-0.000994987,-0.004322198,-0.001526461,0.004424734,0.006847073
19/04/2016,orange,0.003084485,-0.000352471,-0.001629755,-0.003122364,0.015627688,0.021292217,0.000165713
20/04/2016,orange,0.000761545,-0.000705863,-0.005078336,-0.011000735,-0.005101192,0.019410511,-0.003648542
21/04/2016,orange,-0.005194027,-0.000235229,-0.001640671,-0.005947488,0.003782441,-0.004231338,-0.00266326
22/04/2016,orange,4.78599E-05,0,-0.001095347,-0.002564328,-0.012811914,-0.004249179,0.00767732
25/04/2016,orange,-0.001812046,-0.000235573,-0.001097165,-0.004129193,0.002884078,-0.0007113,-0.006293493
26/04/2016,orange,0.001872752,-0.000236014,-0.002104379,-0.004537582,0.003975247,0.012811327,-0.003500027
27/04/2016,orange,0.001649353,0.00070715,0.005501574,0.009980479,0.002864398,0.009135606,0.006355435
28/04/2016,orange,-0.009230768,0.000588651,0.003465396,0.004123782,0.01890121,0.005571042,0.000997309
29/04/2016,orange,-0.005063088,0.000353117,-0.000363858,0.002557379,0.019457503,0.009695328,0.002490507
02/05/2016,orange,0.007809947,-0.000365205,-0.002903637,-0.010068477,-0.00331584,-0.013717416,-0.005218084
03/05/2016,orange,-0.008676638,0.00105975,0.00593453,0.012596061,-0.00227198,-0.015299076,0.00885396
04/05/2016,orange,-0.005936889,-0.000117326,0.001815478,0.005485424,-0.006099545,0.000706277,0.000331029
05/05/2016,orange,-0.000239008,0.000352693,0.00271832,0.006685454,-0.001145564,-0.009880067,0.002317872
06/05/2016,orange,0.003174639,-0.00023527,-0.002349313,-0.004274996,0.009093148,0.00641483,-0.002477509
09/05/2016,orange,0.000753497,0.000470555,0.001901905,0.003143431,-0.020539039,-0.02195459,-0.002814796
10/05/2016,orange,0.012483644,0.000235119,-0.000180939,7.58756E-05,0.0027352,0.024619732,0.000166275
11/05/2016,orange,-0.009561518,-0.000352499,0.001537305,0.005655138,0.009423039,0.023321596,0.001493738
12/05/2016,orange,-0.000169465,-0.00058873,-0.002708503,-0.004558998,-0.007861112,0.001381269,-0.000994153
13/05/2016,orange,-0.008478289,0.000118604,0.003801974,0.009694065,0.004539414,-0.001379364,0.002488618
16/05/2016,orange,0.009796653,-0.000470802,-0.003607304,-0.008618486,0.000739496,0.011049747,-0.002979057
17/05/2016,orange,-0.009411297,-0.000353436,-0.001357226,0.00167778,0.00344826,0.007513584,0
18/05/2016,orange,0.000205179,-0.001765786,-0.008065904,-0.014235713,-0.017345792,-0.007457551,-0.010458254
19/05/2016,orange,-0.003706708,0.000235675,0.001004761,0.004324438,-0.001915036,-0.00273228,0.001677287
20/05/2016,orange,0.006019504,0.000354296,0.000638913,0.000769037,-0.001334809,0.004109547,0.001842363
23/05/2016,orange,-0.002085459,-0.000118442,0.000638351,0.002228247,-0.002840167,-0.005456971,-0.001504711
24/05/2016,orange,0.013681383,-0.000706884,-0.001640416,-0.004446718,-0.017341037,0,-0.002008685
25/05/2016,orange,0.00697474,0.000590193,-0.000456621,-0.003773079,-0.002728045,0.011659757,0.000838643
26/05/2016,orange,-0.000210444,0.000588978,0.003105346,0.005178884,-0.003419402,-0.000677893,0.004693374
27/05/2016,orange,0.004286857,-0.000588631,-0.001912221,-0.001460768,-0.008234681,0.004070515,-0.001501537
31/05/2016,orange,-0.001005263,0.000471375,0.00118624,0.002386863,0.003805526,-0.006081086,0.000835522
01/06/2016,orange,0.001135042,-0.000695466,-0.000337548,0.004057162,-0.001033907,0.010197108,0.002311637
02/06/2016,orange,0.002824678,0.000825718,0.003104029,0.007207877,-0.002328827,0.002018954,0.003510232
03/06/2016,orange,-0.002911815,0.001650555,0.009283807,0.014235442,0.027751354,0.006715848,0.013158059
06/06/2016,orange,0.004897281,-0.000235735,-0.002615271,-0.007430781,0.000336481,0.012008015,-0.00082261
07/06/2016,orange,0.001289446,0.00023579,0.001446762,0.00242008,-0.000840889,0.009887965,0.001645545
08/06/2016,orange,0.003309566,0.00023535,0.001173668,0.005355716,0.014812339,0.016971235,0.002956799
09/06/2016,orange,-0.001717759,0.00023491,0.001532904,0.006453327,0.005556462,-0.001925526,0.00556817
10/06/2016,orange,-0.009175181,0.000588147,0.00351157,0.004845575,0.00404122,-0.012218651,0.003257229
13/06/2016,orange,-0.008115191,0.000235485,0.001973853,0.004451785,0.007392817,0,-0.001948289
14/06/2016,orange,-0.001798886,0.000117667,-0.000268343,-0.00073827,0.00105999,-0.006510414,-0.001951466
15/06/2016,orange,-0.001840713,0.00117557,0.003045513,0.003844161,0.007412265,-0.005242411,0.003748153
16/06/2016,orange,0.003132991,-0.000587191,0.001071681,0.004859973,-0.01051102,-0.017127819,0.000324937
17/06/2016,orange,-0.003257965,0.000117584,-0.003389886,-0.006229153,0.012828891,0.023458469,-0.003246361
20/06/2016,orange,0.005808185,-0.000587563,-0.004296775,-0.010692478,-0.005970132,0.009168275,-0.000488325
21/06/2016,orange,0.002712061,-0.000705068,-0.002246885,-0.004621107,-0.019235475,-0.007787199,-0.004235966
22/06/2016,orange,-0.001651564,0.000352494,0.001982185,0.001646975,0.000496567,-0.005886205,-0.001636154
23/06/2016,orange,0.013364079,-0.00035237,-0.004765947,-0.011438382,-0.006534333,0.007894786,-0.00016371
24/06/2016,orange,-0.0359198,0.002352236,0.013823149,0.026847322,0.049038376,-0.020234973,0.007867494
27/06/2016,orange,-0.018096502,0.000586368,0.008644596,0.024967151,0.005396828,-0.001998713,0.012685085
28/06/2016,orange,0.017770165,0.000352227,-0.000176212,0.002083605,-0.010735717,0.016021396,0.000160424
29/06/2016,orange,0.017032673,-0.000352103,-0.004065333,-0.007672778,0.00414935,0.014454582,-0.001445128
30/06/2016,orange,0.013565044,0.000469221,0.0022183,0.003685295,0.005006396,-0.005828956,0.007396725
01/07/2016,dark green,0.001948602,0.000351296,0.002642076,0.013884663,0.015339626,0.012377852,0.01364329
05/07/2016,dark green,-0.006847477,0.00046941,0.005482371,0.012520567,0.008254789,-0.028313993,0.008214934
06/07/2016,dark green,0.005352963,-0.00046919,0.00017618,0.00161581,0.005870043,0.003973469,0.002193342
07/07/2016,dark green,-0.000871578,-0.000468358,-0.001318676,-7.01687E-05,-0.003762499,-0.028364151,-0.002813818
08/07/2016,dark green,0.015253349,0,0.001936568,0.007365454,0.006012015,0.010183396,0.009877432
11/07/2016,dark green,0.003408616,-0.001055257,-0.00527279,-0.008773499,-0.009423927,-0.004032349,-0.000776097
12/07/2016,dark green,0.007009293,-0.000352475,-0.00591844,-0.016440005,-0.016551875,0.018893461,-0.007768567
13/07/2016,dark green,0.000134768,0.000234715,0.002576912,0.011786013,0.009201776,-0.012582848,0.003444853
14/07/2016,dark green,0.005259204,-0.000586793,-0.004165956,-0.014543369,-0.00771513,0.00402417,-0.005462305
15/07/2016,dark green,-0.000928947,-0.000470362,-0.003827133,-0.008596806,-0.003848311,-0.002671983,-0.006903991
18/07/2016,dark green,0.002382295,0.000587798,-0.000267895,-0.000938423,0.001576826,-0.004688631,0.002212241
19/07/2016,dark green,-0.001435174,0.000117721,0.002681023,0.005641026,0.001338147,-0.006056467,0.000473065
20/07/2016,dark green,0.004270301,-0.00047006,-0.002050445,-0.005465805,-0.014307049,-0.006770478,-0.003939938
21/07/2016,dark green,-0.003612529,0.000705421,0.002233216,0.002024459,0.015232504,-0.005453251,0.003006251
22/07/2016,dark green,0.004553965,-0.000352654,-0.000801984,0.001732279,-0.007462723,-0.002056249,0.002208099
25/07/2016,dark green,-0.003011475,-0.000705173,-0.000802851,-0.00072094,-0.006964759,-0.010989034,-0.001101806
26/07/2016,dark green,0.000322785,0.000117804,0.0006249,0.001586726,0.004224108,-0.004166624,0
27/07/2016,dark green,-0.001198542,0.000705587,0.004281993,0.012453133,0.016111102,-0.009762938,0.005041734
28/07/2016,dark green,0.001606209,-0.000117707,0.000532799,-0.00184835,-0.002889909,-0.002816942,-0.000470244
29/07/2016,dark green,0.001631309,0.001292434,0.003817652,0.008333933,0.010339903,0.008474629,0.005019029
01/08/2016,dark green,-0.001269787,-0.000340451,-0.003471521,-0.010842054,0.001860796,-0.017507031,-0.008360492
02/08/2016,dark green,-0.00636162,-0.000352155,-0.002399623,-0.010302854,0.008125701,-0.001425432,-0.010262063
03/08/2016,dark green,0.003133943,0.000116979,0.000534067,0.000578145,-0.004759426,0.016416747,0.003030904
04/08/2016,dark green,0.000212572,0.000704956,0.00240456,0.007514226,0.001696886,0.004213579,0.00461177
05/08/2016,dark green,0.008603496,-0.001408631,-0.006218282,-0.010398038,-0.017863957,0.004195693,-0.004115524
08/08/2016,dark green,-0.000907165,-0.000352583,-0.000536209,0.00188442,-0.000862412,0.005571042,0.003337975
09/08/2016,dark green,0.000389794,0.000588516,0.003577017,0.00983531,0.004080326,-0.002770055,0.006812349
10/08/2016,dark green,-0.002864686,0.000469329,0.002673892,0.003868453,0.004688954,-0.011805572,0.006294548
11/08/2016,dark green,0.004734588,-0.000938983,-0.00479947,-0.008918104,-0.006922833,0.015460345,-0.005004259
12/08/2016,dark green,-0.000796046,0.000704851,0.003572131,0.008422435,-0.002114801,0.007612447,0.005814994
15/08/2016,dark green,0.002792909,-0.00023437,-0.002936511,-0.009423086,0.003453648,0.016483484,-0.006249915
16/08/2016,dark green,-0.005479077,-0.000352883,-0.001695679,-0.002666888,0.004928074,0.008108158,-0.002044187
17/08/2016,dark green,0.00186859,0,0.001609438,0.005998021,0.000233508,0.004021406,0.003781278
18/08/2016,dark green,0.002199617,0.00070544,0.001784659,0.001579905,0.004747086,0.012683581,0.003139145
19/08/2016,dark green,-0.001440272,-0.000940147,-0.003385468,-0.005235104,-0.008829675,-0.003295945,-0.005319794
22/08/2016,dark green,-0.000563323,0.000118144,0.002235089,0.00843452,-0.001484742,-0.009259295,0.004561487
23/08/2016,dark green,0.001951769,0.000117267,-8.92973E-05,0.001072651,-0.000156493,0.0040053,0.00234911
24/08/2016,dark green,-0.005240277,-0.00023537,-0.000356771,-0.002356922,-0.011114635,-0.011968095,-0.001562254
25/08/2016,dark green,-0.001365227,-0.000352899,-0.001606565,-0.003793461,-0.00087061,0.004037776,-0.003129322
26/08/2016,dark green,-0.001578817,-0.000941268,-0.003843016,-0.005820225,-0.001425971,-0.003351238,-0.00235464
29/08/2016,dark green,0.005228047,0.000589183,0.004127093,0.013371176,0.00198334,-0.004034929,0.009754912
30/08/2016,dark green,-0.001953681,0.000117556,-8.88574E-05,-0.003851923,-0.010055457,-0.009453108,-0.00093475
31/08/2016,dark green,-0.002375864,-0.000117542,-0.001162064,0.00143196,-0.00199952,-0.019086511,0.000311751
01/09/2016,dark green,-4.13846E-05,0.000470992,0.001568014,0.001103446,0.00408721,-0.011118923,-0.001485928
02/09/2016,dark green,0.004201041,0,-0.002594473,-0.008155809,0.010216289,0.011243944,-0.004229303
06/09/2016,dark green,0.002981679,0.000705771,0.004663952,0.007285186,0.016907695,0.006949199,0.002359784
07/09/2016,dark green,-0.000146385,0,0.000535693,-0.000715914,-0.003418556,0.008971682,0.000156689
08/09/2016,dark green,-0.002223014,-0.000705274,-0.004907481,-0.012541281,-0.00530138,0.017783946,-0.008787209
09/09/2016,dark green,-0.024522069,-0.000352982,-0.004752034,-0.016474803,-0.006583559,-0.015457095,-0.011714071
12/09/2016,dark green,0.014677053,0.000353106,0.000900951,0.000516726,-0.001262357,0,-0.004004663
13/09/2016,dark green,-0.014830674,-0.000352982,-0.003690468,-0.011357897,-0.006635566,-0.012969286,-0.005307471
14/09/2016,dark green,-0.000587677,0.000588383,0.002258761,0.001491989,0.003419485,-0.007607116,-0.004526807
15/09/2016,dark green,0.010109273,0.000823366,0.000270341,-0.004320366,-0.006419382,0.004877999,0.002436283
16/09/2016,dark green,-0.003772295,-0.000469985,0.001081374,0.008079526,-0.002472721,0.001386949,0.003888347
19/09/2016,dark green,-1.86031E-05,-0.000234863,-0.001709998,-0.003265234,0.002079019,-0.000692446,-0.000161217
20/09/2016,dark green,0.000299138,-0.000235877,0.001532711,0.003499003,0.00095757,0.003464968,0.003228323
21/09/2016,dark green,0.010917162,0.000235933,0.001620296,0.008087257,0.014588601,0.01243088,0.007884458
22/09/2016,dark green,0.006499785,-0.000235877,0.002966669,0.00794953,0.002357218,0.005457105,0.005747275
23/09/2016,dark green,-0.005736775,0.000588394,0.000447908,-0.000949442,0.000627121,-0.011533258,-0.003492612
26/09/2016,dark green,-0.008587762,0.000588143,0.002866712,0.006359007,-0.00078338,0.006863415,0.007008794
27/09/2016,dark green,0.00644417,0.000117253,0.00169716,0.007334735,-0.007291261,-0.009543322,0.002214693
28/09/2016,dark green,0.005296554,-0.000117239,-0.000446195,-0.002162735,-0.00315907,0.023399896,0.002051618
29/09/2016,dark green,-0.009321411,0.000352813,0.000624773,0.002528993,-0.001188413,0.006052459,-0.000787786
30/09/2016,dark green,0.007967969,-0.000822205,-0.002496408,-0.008937517,-0.003410806,0.003342277,-0.002837213
03/10/2016,dark green,-0.003260696,-0.000129959,-0.002327013,-0.003299978,-0.002546957,0.00866087,-0.002902267
04/10/2016,dark green,-0.004955562,-0.00082366,-0.004575243,-0.01169501,-0.034711128,-0.002641981,-0.006362058
05/10/2016,dark green,0.004296691,-0.000588923,-0.002253185,-0.004659002,-0.001570657,0.005960204,-0.002081265
06/10/2016,dark green,0.00048156,0,-0.002077536,-0.005572911,-0.009273018,0.001975028,-0.001283168
07/10/2016,dark green,-0.003253484,0.000353812,0.001448304,0.000672343,0.000668512,-0.002628094,0.001766929
10/10/2016,dark green,0.004605905,-0.00047171,-0.002621178,-0.005899145,0.003507648,0.011198897,-0.001924436
11/10/2016,dark green,-0.012446472,-0.000117791,-0.000271346,-0.002253186,-0.005076569,-0.005863197,-0.004497812
12/10/2016,dark green,0.001146589,0,0,0.00097869,0.00158925,-0.007208443,0.001290676
13/10/2016,dark green,-0.003099264,0.000353991,0.002084576,0.003760434,0.002421922,0.006600722,0.004190554
14/10/2016,dark green,0.000201604,-0.000236102,-0.003075848,-0.014011895,-0.005581923,0.000655731,-0.007703783
17/10/2016,dark green,-0.003037994,0.000825306,0.002177778,0.00638346,0.002680963,0.001310602,0.003881643
18/10/2016,dark green,0.006160403,0.00035289,0.001991656,0.003247197,0.006183138,0.001963395,0.005155843
19/10/2016,dark green,0.002191971,0,0.000452196,0.000828054,0.005729965,0.006531676,0.003686304
20/10/2016,dark green,-0.001375724,-0.000470514,-0.000903228,0.00105248,-0.003055096,-0.009084981,0.001437185
21/10/2016,dark green,-8.41417E-05,0.000235416,0.001084702,0.001502608,0.000745436,0.003929169,-0.000637647
24/10/2016,dark green,0.00474984,-0.00035304,-0.001354673,-0.004350251,-0.002234579,0.000652373,-0.00351051
25/10/2016,dark green,-0.003797728,0,-0.000180555,0.002636962,0.007548139,-0.004563187,0.00208178
26/10/2016,dark green,-0.001740411,-0.000353261,-0.002170989,-0.006763323,-0.005598092,-0.00654885,-0.009427983
27/10/2016,dark green,-0.002986727,0.000235719,-0.003444096,-0.010894247,0.001821353,0.005932767,-0.008872509
28/10/2016,dark green,-0.003108299,0,0.000182063,-0.002218146,0.004710352,-0.006553078,-0.000325646
31/10/2016,dark green,-0.000122277,0.000706221,0.00081822,0.006132859,0.002961018,-0.013192607,-0.000650885
01/11/2016,dark green,-0.006786883,1.23694E-05,3.61938E-05,7.65235E-05,0.006478604,0.004679162,0.000898763
02/11/2016,dark green,-0.006525501,0.000588447,0.003002828,0.004350465,0.007414617,-0.011976057,-0.002613571
03/11/2016,dark green,-0.004423401,0.000118444,-0.000634882,-0.007676158,0.005338108,-0.003367035,-0.002455296
04/11/2016,dark green,-0.001666131,0.000352704,0.003086007,0.008960979,0.000724025,-0.006756755,0.006072993
07/11/2016,dark green,0.022223544,-0.000352579,-0.004162439,-0.00850184,-0.018007862,0.004081658,-0.002610472
08/11/2016,dark green,0.003771974,-0.001059644,-0.003543783,-0.004057396,-0.004175212,-0.001355,-0.00147218
09/11/2016,dark green,0.011077021,-0.001295866,-0.015228973,-0.042432361,-0.000657693,0.004749,-0.026539868
10/11/2016,dark green,0.001950746,-0.00035392,-0.006019025,-0.014770562,-0.014889747,-0.008102683,-0.007741566
11/11/2016,dark green,-0.00139795,0,-0.002049607,-0.005622167,-0.022129449,-0.019060592,-0.004409824
14/11/2016,dark green,-0.000115503,-0.001534453,-0.005787837,-0.005981605,-0.008454295,-0.002081866,-0.013117167
15/11/2016,dark green,0.007480798,0.000354205,0,0.004946098,0.008698666,0.022253107,0.01139289
16/11/2016,dark green,-0.001582264,-0.000117738,0.000938724,0.009022842,-0.00298844,-0.01224484,0.001535679
17/11/2016,dark green,0.00467637,-0.000118329,-0.004408797,-0.014714167,-0.005138293,0.002066027,-0.009202043
18/11/2016,dark green,-0.002386798,-0.000590945,-0.004428556,-0.002887642,-0.008780208,0.008247474,-0.002236376
21/11/2016,dark green,0.007461401,-0.000118413,0.000851433,0.00248232,0.003734262,0.027948244,0.000861821
22/11/2016,dark green,0.002165432,-0.000236372,0.000946172,-0.000330199,-0.000346088,-0.001326311,-0.000171645
23/11/2016,dark green,0.000808025,-0.000591408,-0.003590207,-0.003880854,-0.019819983,0.003984089,-0.001895026
25/11/2016,dark green,0.003914387,-0.000118718,-0.000853522,0.001491857,-0.005651209,-0.007275123,0.002588668
28/11/2016,dark green,-0.005254536,0.000592117,0.004555319,0.007366624,0.010567467,0.003331079,0.005681083
29/11/2016,dark green,0.001335293,0.000118373,0.00103921,0.004190119,-0.00465735,-0.019920312,0.002053854
30/11/2016,dark green,-0.002653404,-0.000354691,-0.006700613,-0.016199967,-0.013419234,0.030487827,-0.011103698
01/12/2016,dark green,-0.003515529,-0.000473795,-0.00381485,-0.010558675,-0.001879187,0.018408882,-0.002288254
02/12/2016,dark green,0.000397006,0.001066207,0.004488796,0.00732715,0.005379223,0.00710141,0.004691317
05/12/2016,dark green,0.005821305,0,-0.000380441,-0.001086418,-0.005350441,0.005128153,0.00172995
06/12/2016,dark green,0.003410888,-0.000236758,0.000380586,-0.000753578,-0.000986199,-0.004464241,0.00069041
07/12/2016,dark green,0.013163242,0.000354979,0.003327809,0.008544573,0.003589711,-0.007687428,0.007763933
08/12/2016,dark green,0.002159343,-0.000118124,-0.003790529,-0.011794368,-0.002324976,0.001936841,-0.007532661
09/12/2016,dark green,0.005938985,-0.000118331,-0.005136692,-0.012439349,-0.010486674,0.005154586,-0.005520389
12/12/2016,dark green,-0.001137435,-0.000354937,0.000191493,0.001872706,0.003804331,0.006410254,-0.00260184
13/12/2016,dark green,0.006539775,-0.000118965,0.000573412,0.00356764,-0.003338773,0.002547744,0.006956748
14/12/2016,dark green,-0.008117172,-0.001894507,-0.008312104,-0.011172963,-0.014667226,-0.009529888,-0.005008812
15/12/2016,dark green,0.003883228,-0.000474598,-0.002793683,0.005050392,-0.013691128,-0.001282861,-0.001041557
16/12/2016,dark green,-0.001750623,0.000474824,0.001256322,-0.002299523,0.00661456,0.004495843,-0.000521075
19/12/2016,dark green,0.001975121,0.000474888,0.004631117,0.010756208,0.004997623,-0.00575448,0.008692397
20/12/2016,dark green,0.003637512,0.000118473,-0.002112887,-0.004983216,-0.007367119,0.004501625,-0.003102345
21/12/2016,dark green,-0.002457361,0.000473834,0.001636011,0.004414177,0.000556616,-0.005761911,0.004841106
22/12/2016,dark green,-0.001862974,0.000249532,-0.000433173,-0.001787858,-0.002410776,-0.001287754,0.00217527
23/12/2016,dark green,0.001251715,0,0.000962827,0.002037161,0.003160182,0.001934216,0.003617851
27/12/2016,dark green,0.002248373,-0.000473877,-0.001442611,-0.003219121,0.005837092,0.015443985,-0.003433409
28/12/2016,dark green,-0.008356529,0.000355673,0.003660618,0.007308395,0.002763476,0.000633707,0.007750753
29/12/2016,dark green,-0.000293305,0.001067121,0.003071336,0.003543467,0.013136141,0.001266736,0.004785609
30/12/2016,dark green,-0.00463705,0.000355071,0.002966025,0.001513894,-0.006165566,0.001897452,-0.001531014
03/01/2017,dark green,0.008486575,-0.000828976,-0.000476925,0.004280449,0.007846005,-0.011994952,0.006303161
04/01/2017,dark green,0.005722274,0.000237597,0.001145564,0.003844698,0.003530365,0.007667717,0.000169368
05/01/2017,dark green,-0.00077067,0.000710792,0.006482803,0.015654,0.015515075,0.005072996,0.009816998
06/01/2017,dark green,0.003516959,-0.00082907,-0.004546821,-0.009181915,-0.007372551,-0.001261879,-0.004190284
09/01/2017,dark green,-0.003548594,0.000829757,0.003805836,0.008025776,0.008232646,-0.015161118,0.002019679
10/01/2017,dark green,0,-0.000355288,-0.000473422,-0.000656413,0.004260258,-0.00448995,0.00033604
11/01/2017,dark green,0.002829638,0.000473468,0.001137889,0.003367442,0.003093226,0.010953496,0.001679636
12/01/2017,dark green,-0.002144809,0.000355439,0.000568456,-0.002210433,0.003612367,0.014659057,0.001005382
13/01/2017,dark green,0.001849841,-0.000473269,-0.00217779,-0.004758529,0.002633618,-0.001884403,-0.005191226
17/01/2017,dark green,-0.002967503,0.000710191,0.005029013,0.010469324,0.014359508,-0.000629382,0.004713271
18/01/2017,dark green,0.001763754,-0.000946121,-0.007080762,-0.012807986,-0.008459178,-0.008816093,-0.00619958
19/01/2017,dark green,-0.003609309,-0.000355565,-0.003803258,-0.006859234,-0.000870602,-0.00317665,-0.005732364
20/01/2017,dark green,0.003366238,0.000592433,0.000477153,-0.001996418,0.002439719,0.011472284,-0.002034988
23/01/2017,dark green,-0.002690125,0.000946697,0.005246971,0.010004626,0.006431967,0,0.005607648
24/01/2017,dark green,0.006564594,-0.000590849,-0.003796197,-0.00685152,-0.004490926,0.002520515,-0.003717903
25/01/2017,dark green,0.008026091,-0.000237192,-0.004953489,-0.012551028,-0.008241493,-0.006285291,-0.006953625
26/01/2017,dark green,-0.000735384,0.000118672,0.0013402,0.003366926,-0.009272197,0.00442747,0.002732754
27/01/2017,dark green,-0.000866464,0.000473381,0.00124329,0.00360769,0.002030689,-0.008186376,0.003746946
30/01/2017,dark green,-0.006009543,0,-0.000286587,-0.003009646,0.004229477,-0.00571429,-0.001357287
31/01/2017,dark green,-0.000889905,0.000236338,0.003438283,0.006959016,0.013863314,0.005747131,0.002888585
01/02/2017,dark green,0.000298364,-0.000342739,-0.001916055,-0.006183206,-0.003029045,0.010793666,-0.003961729
02/02/2017,dark green,0.000570309,0.000355074,0.00038223,-0.000419429,0.00555555,0,-0.001194822
03/02/2017,dark green,0.007264758,-0.000354948,0.000763851,-0.00042025,0.002503462,-0.000628134,0.0003415
06/02/2017,dark green,-0.002115357,0.001065606,0.004770026,0.006050452,0.013519329,-0.006285291,0.004954986
07/02/2017,dark green,0.000226829,-0.000237072,0.00180455,0.007350427,-0.002039064,-0.004427657,0.004760346
08/02/2017,dark green,0.000693322,0.000946977,0.00407589,0.013598414,0.00621491,0.003811968,0.00659876
09/02/2017,dark green,0.005752546,-0.000827677,-0.005947496,-0.011534278,-0.00761487,0.005063239,-0.005378877
10/02/2017,dark green,0.00356605,-0.000118502,-0.000664752,-0.000579359,0.002643001,0.010705305,-0.000676016
13/02/2017,dark green,0.005245845,-0.000236167,-0.001520048,-0.003146671,-0.006802682,-0.011214962,-0.001860419
14/02/2017,dark green,0.004007335,-0.000710496,-0.003616945,-0.007227203,0.00111299,0.001260288,-0.003557983
15/02/2017,dark green,0.004992309,-0.000354924,-0.001910436,-0.004602108,0.004447076,0.001258641,-0.000339997
16/02/2017,dark green,-0.000864118,0.000474105,0.004019747,0.005464019,0.005364027,-0.006285291,0.003061733
17/02/2017,dark green,0.001678556,0.000710051,0.002668573,0.005935852,-0.003387547,-0.001897638,0.00406977
21/02/2017,dark green,0.006048066,0.000118146,-0.00047524,-0.001745088,0.000594831,-0.001267352,-0.001013497
22/02/2017,dark green,-0.0010822,0.000237129,0.001616616,0.001664958,0.001358842,-0.005076215,0.001521668
23/02/2017,dark green,0.000418987,0.000472896,0.00265915,0.00299257,0.008735465,0.003188743,0.002025809
24/02/2017,dark green,0.001493364,0.000472576,0.004640875,0.011104354,0.00638973,-0.001907102,0.00909684
27/02/2017,dark green,0.001017983,-0.000826809,-0.003582195,-0.005901116,-0.004845399,-0.002547807,-0.003004918
28/02/2017,dark green,-0.002578376,-0.000473224,-0.000473262,0.003710083,0.000923444,0.003831442,0.003013975
01/03/2017,dark green,0.013673855,-0.000781165,-0.006966453,-0.016756689,-0.001425864,0.00445288,-0.009901003
02/03/2017,dark green,-0.00585988,-0.001066163,-0.002863778,-0.003598925,-0.012430672,-0.015832769,-0.002876746
03/03/2017,dark green,0.000503877,0.000237018,0.000957785,0.002604216,-0.000595337,0.005148016,0.001357795
